305,0,0,2,2,0.000,1.000,cant
306,0,0,1,1,0.000,1.000,anything
307,0,0,5,5,0.000,1.000,else
308,2,1,17,8,0.111,0.889,have
309,0,0,1,1,0.000,1.000,exclusive
310,1,1,1,1,0.500,0.500,access
311,0,0,3,1,0.000,1.000,sound
312,0,0,1,1,0.000,1.000,card
313,0,0,6,5,0.000,1.000,problem
314,0,0,2,2,0.000,1.000,occurs
315,0,0,1,1,0.000,1.000,previous
316,0,0,1,1,0.000,1.000,versions
317,1,1,1,1,0.500,0.500,Driver
318,0,0,4,2,0.000,1.000,selection
319,0,0,1,1,0.000,1.000,dialog
320,0,0,1,1,0.000,1.000,TimeDX
321,0,0,1,1,0.000,1.000,incorrectly
322,0,0,1,1,0.000,1.000,indicated
323,3,3,4,3,0.500,0.500,currently
324,0,0,1,1,0.000,1.000,selected
325,0,0,5,2,0.000,1.000,device
326,0,0,8,4,0.000,1.000,was
327,0,0,5,4,0.000,1.000,left
328,2,2,2,1,0.667,0.333,last
329,0,0,1,1,0.000,1.000,good
330,0,0,2,1,0.000,1.000,rarely
331,0,0,1,1,0.000,1.000,desired
332,7,6,9,6,0.500,0.500,one
333,0,0,3,3,0.000,1.000,someone
334,0,0,1,1,0.000,1.000,presses
335,0,0,1,1,0.000,1.000,OK
336,0,0,1,1,0.000,1.000,voila
337,9,6,9,7,0.462,0.538,no
338,1,1,8,5,0.167,0.833,more
339,0,0,1,1,0.000,1.000,didnt
340,0,0,1,1,0.000,1.000,surface
341,0,0,7,2,0.000,1.000,until
342,0,0,2,2,0.000,1.000,recently
343,1,1,16,11,0.083,0.917,there
344,1,1,3,3,0.250,0.750,than
345,0,0,7,4,0.000,1.000,two
346,0,0,1,1,0.000,1.000,devices
347,0,0,1,1,0.000,1.000,choose
348,0,0,1,1,0.000,1.000,DirectX
349,0,0,1,1,0.000,1.000,61
350,0,0,2,2,0.000,1.000,came
351,0,0,2,2,0.000,1.000,along
352,1,1,2,2,0.333,0.667,wanted
353,7,6,16,9,0.400,0.600,will
354,0,0,4,4,0.000,1.000,believe
355,0,0,9,6,0.000,1.000,out
356,0,0,4,4,0.000,1.000,which
357,0,0,1,1,0.000,1.000,exact
358,1,1,1,1,0.500,0.500,opposite
359,0,0,1,1,0.000,1.000,Bertrand
360,0,0,1,1,0.000,1.000,Russell
361,0,0,1,1,0.000,1.000,SkepticalEssays
362,0,0,1,1,0.000,1.000,1928
363,7,3,8,4,0.429,0.571,Do
364,1,1,0,0,1.000,0.000,want
365,1,1,0,0,1.000,0.000,prosperous
366,1,1,0,0,1.000,0.000,future
367,1,1,0,0,1.000,0.000,increased
368,3,3,0,0,1.000,0.000,money
369,2,2,0,0,1.000,0.000,earning
370,2,2,6,3,0.400,0.600,power
371,1,1,0,0,1.000,0.000,respect
372,8,7,7,4,0.636,0.364,all
373,5,3,4,4,0.429,0.571,We
374,1,1,0,0,1.000,0.000,assist
375,2,1,0,0,1.000,0.000,Diplomas
376,1,1,0,0,1.000,0.000,prestigious
377,1,1,0,0,1.000,0.000,nonaccredited
378,1,1,0,0,1.000,0.000,universities
379,3,3,0,0,1.000,0.000,based
380,13,8,21,12,0.400,0.600,on
381,12,5,7,4,0.556,0.444,your
382,1,1,2,1,0.500,0.500,present
383,1,1,1,1,0.500,0.500,knowledge
384,4,3,0,0,1.000,0.000,life
385,3,3,0,0,1.000,0.000,experience
386,1,1,1,1,0.500,0.500,required
387,1,1,0,0,1.000,0.000,tests
388,1,1,0,0,1.000,0.000,classes
389,1,1,0,0,1.000,0.000,books
390,1,1,0,0,1.000,0.000,interviews
391,5,2,2,1,0.667,0.333,CALL
392,3,1,0,0,1.000,0.000,12066665510
393,2,2,0,0,1.000,0.000,Bachelors
394,2,2,0,0,1.000,0.000,masters
395,1,1,0,0,1.000,0.000,MBA
396,2,2,0,0,1.000,0.000,doctorate
397,2,2,1,1,0.667,0.333,PhD
398,1,1,0,0,1.000,0.000,field
399,2,2,3,1,0.667,0.333,choice
400,1,1,3,2,0.333,0.667,thats
401,2,2,2,2,0.500,0.500,right
402,1,1,0,0,1.000,0.000,become
403,1,1,0,0,1.000,0.000,Doctor
404,2,1,0,0,1.000,0.000,receive
405,1,1,0,0,1.000,0.000,benefits
406,1,1,0,0,1.000,0.000,admiration
407,1,1,3,3,0.250,0.750,comes
408,3,2,0,0,1.000,0.000,turned
409,4,3,3,3,0.500,0.500,down
410,2,2,0,0,1.000,0.000,Confidentiality
411,1,1,0,0,1.000,0.000,assured
412,6,4,3,3,0.571,0.429,US
413,1,1,0,0,1.000,0.000,24
414,1,1,0,0,1.000,0.000,HOURS
415,1,1,0,0,1.000,0.000,DAY
416,4,3,0,0,1.000,0.000,7
417,5,3,0,0,1.000,0.000,DAYS
418,3,2,0,0,1.000,0.000,WEEK
419,1,1,1,1,0.500,0.500,Contact
420,2,2,0,0,1.000,0.000,diploma
421,1,1,0,0,1.000,0.000,within
422,1,1,0,0,1.000,0.000,start
423,1,1,0,0,1.000,0.000,improving
424,6,6,3,3,0.667,0.333,7bit
425,0,0,1,1,0.000,1.000,References
426,0,0,1,1,0.000,1.000,411999101807221802f52700brownale
427,0,0,1,1,0.000,1.000,Yep
428,0,0,52,12,0.000,1.000,I
429,1,1,2,2,0.333,0.667,did
430,0,0,3,3,0.000,1.000,See
431,0,0,1,1,0.000,1.000,httpwwwacronamecomroboticsinfoexamplesGP2D022GP2D022html
432,0,0,1,1,0.000,1.000,Gary
433,0,0,1,1,0.000,1.000,Livick
434,0,0,1,1,0.000,1.000,Gregory
435,0,0,1,1,0.000,1.000,Hayward
436,0,0,4,3,0.000,1.000,Handyboard
437,0,0,1,1,0.000,1.000,Community
438,0,0,7,6,0.000,1.000,anyone
439,0,0,2,2,0.000,1.000,written
440,0,0,5,4,0.000,1.000,code
441,0,0,1,1,0.000,1.000,GP2D02
442,0,0,1,1,0.000,1.000,sensor
443,0,0,1,1,0.000,1.000,without
444,1,1,2,1,0.500,0.500,expansion
445,1,1,1,1,0.500,0.500,group
446,2,2,1,1,0.667,0.333,High
447,1,1,1,1,0.500,0.500,school
448,0,0,1,1,0.000,1.000,kids
449,0,0,1,1,0.000,1.000,KISS
450,0,0,1,1,0.000,1.000,institute
451,0,0,1,1,0.000,1.000,robot
452,0,0,1,1,0.000,1.000,kits
453,0,0,1,1,0.000,1.000,kit
454,0,0,1,1,0.000,1.000,LEGOs
455,0,0,1,1,0.000,1.000,Being
456,2,2,2,2,0.500,0.500,limited
457,0,0,1,1,0.000,1.000,budget
458,0,0,1,1,0.000,1.000,upgrade
459,1,1,3,3,0.250,0.750,these
460,0,0,1,1,0.000,1.000,systems
461,0,0,2,2,0.000,1.000,year
462,3,3,14,7,0.300,0.700,help
463,0,0,10,6,0.000,1.000,would
464,10,7,18,9,0.438,0.562,be
465,0,0,3,3,0.000,1.000,appreciated
466,0,0,1,1,0.000,1.000,Greg
467,11,2,0,0,1.000,0.000,Golden
468,11,2,1,1,0.667,0.333,Apple
469,12,3,0,0,1.000,0.000,Oil
470,12,3,0,0,1.000,0.000,Gas
471,9,3,1,1,0.750,0.250,Inc
472,3,2,0,0,1.000,0.000,GAPJ
473,4,3,0,0,1.000,0.000,News
474,2,2,0,0,1.000,0.000,pleased
475,3,3,0,0,1.000,0.000,announce
476,2,2,0,0,1.000,0.000,completed
477,2,2,0,0,1.000,0.000,initial
478,3,2,0,0,1.000,0.000,private
479,3,2,0,0,1.000,0.000,placement
480,5,2,0,0,1.000,0.000,Franklin
481,5,2,0,0,1.000,0.000,Ross
482,3,2,0,0,1.000,0.000,Securities
483,3,3,7,3,0.500,0.500,New
484,2,2,0,0,1.000,0.000,Jersey
485,2,2,0,0,1.000,0.000,terms
486,3,3,0,0,1.000,0.000,deal
487,2,2,3,3,0.400,0.600,provide
488,2,2,0,0,1.000,0.000,purchase
489,2,2,0,0,1.000,0.000,181818
490,2,2,0,0,1.000,0.000,shares
491,2,2,0,0,1.000,0.000,restricted
492,3,3,0,0,1.000,0.000,stock
493,2,2,0,0,1.000,0.000,priced
494,5,5,1,1,0.833,0.167,10
495,2,2,0,0,1.000,0.000,per
496,2,2,0,0,1.000,0.000,share
497,7,4,1,1,0.800,0.200,company
498,2,2,0,0,1.000,0.000,negotiating
499,3,3,0,0,1.000,0.000,several
500,2,2,0,0,1.000,0.000,investor
501,2,2,0,0,1.000,0.000,groups
502,2,2,4,2,0.500,0.500,next
503,2,2,0,0,1.000,0.000,phase
504,2,2,0,0,1.000,0.000,financing
505,3,3,0,0,1.000,0.000,Headquartered
506,4,2,0,0,1.000,0.000,Phoenix
507,4,2,0,0,1.000,0.000,Arizona
508,3,3,0,0,1.000,0.000,independent
509,2,2,0,0,1.000,0.000,producer
510,2,2,0,0,1.000,0.000,focus
511,3,3,0,0,1.000,0.000,North
512,2,2,0,0,1.000,0.000,American
513,2,2,0,0,1.000,0.000,properties
514,2,2,0,0,1.000,0.000,applies
515,2,2,0,0,1.000,0.000,advanced
516,3,3,0,0,1.000,0.000,technologies
517,2,2,0,0,1.000,0.000,systematically
518,2,2,1,1,0.667,0.333,explore
519,2,2,0,0,1.000,0.000,develop
520,11,4,4,4,0.500,0.500,its
521,3,3,0,0,1.000,0.000,natural
522,4,3,0,0,1.000,0.000,opportunities
523,2,2,0,0,1.000,0.000,focuses
524,2,2,0,0,1.000,0.000,activities
525,2,2,2,2,0.500,0.500,where
526,2,2,1,1,0.667,0.333,technology
527,3,3,7,4,0.429,0.571,used
528,2,2,0,0,1.000,0.000,effectively
529,2,2,0,0,1.000,0.000,maximize
530,2,2,2,2,0.500,0.500,returns
531,2,2,0,0,1.000,0.000,invested
532,2,2,0,0,1.000,0.000,capital
533,2,2,0,0,1.000,0.000,reducing
534,2,2,0,0,1.000,0.000,drilling
535,3,3,0,0,1.000,0.000,risk
536,3,3,0,0,1.000,0.000,enhancing
537,2,2,0,0,1.000,0.000,ability
538,2,2,0,0,1.000,0.000,costeffectively
539,2,2,0,0,1.000,0.000,grow
540,2,2,0,0,1.000,0.000,reserves
541,3,3,0,0,1.000,0.000,production
542,3,3,0,0,1.000,0.000,volumes
543,2,2,0,0,1.000,0.000,opened
544,4,2,0,0,1.000,0.000,Canadian
545,5,3,0,0,1.000,0.000,office
546,2,2,0,0,1.000,0.000,Toronto
547,2,2,0,0,1.000,0.000,Ontario
548,2,2,0,0,1.000,0.000,facilitate
549,2,2,0,0,1.000,0.000,management
550,3,3,0,0,1.000,0.000,operations
551,2,2,0,0,1.000,0.000,correspondence
552,2,2,1,1,0.667,0.333,communication
553,2,2,0,0,1.000,0.000,continue
554,2,2,0,0,1.000,0.000,serviced
555,3,3,0,0,1.000,0.000,companys
556,2,2,0,0,1.000,0.000,head
557,2,2,0,0,1.000,0.000,staff
558,1,1,1,1,0.500,0.500,looks
559,4,3,6,5,0.375,0.625,very
560,1,1,0,0,1.000,0.000,lucrative
561,1,1,1,1,0.500,0.500,coming
562,1,1,0,0,1.000,0.000,weeks
563,2,2,2,2,0.500,0.500,First
564,3,3,1,1,0.750,0.250,Thing
565,2,2,0,0,1.000,0.000,TODAY
566,2,2,2,1,0.667,0.333,dont
567,2,2,0,0,1.000,0.000,regret
568,3,3,0,0,1.000,0.000,later
569,0,0,1,1,0.000,1.000,MimeVersion
570,2,2,4,4,0.333,0.667,charsetUSASCII
571,0,0,7,3,0.000,1.000,computer
572,0,0,3,1,0.000,1.000,microphones
573,2,2,3,3,0.400,0.600,their
574,0,0,1,1,0.000,1.000,robots
575,0,0,6,1,0.000,1.000,mic
576,0,0,2,2,0.000,1.000,seems
577,0,0,1,1,0.000,1.000,channel
578,0,0,2,1,0.000,1.000,circuit
579,0,0,2,2,0.000,1.000,actually
580,0,0,5,4,0.000,1.000,does
581,0,0,10,6,0.000,1.000,could
582,0,0,1,1,0.000,1.000,connect
583,0,0,2,2,0.000,1.000,miniboard
584,0,0,1,1,0.000,1.000,ideas
585,6,3,4,3,0.500,0.500,only
586,0,0,1,1,0.000,1.000,caution
587,10,5,14,8,0.385,0.615,are
588,0,0,2,1,0.000,1.000,types
589,0,0,1,1,0.000,1.000,Mac
590,1,1,1,1,0.500,0.500,regular
591,0,0,2,1,0.000,1.000,mics
592,0,0,3,1,0.000,1.000,PlainTalk
593,0,0,1,1,0.000,1.000,suspect
594,0,0,2,2,0.000,1.000,talking
595,1,1,4,2,0.333,0.667,about
596,0,0,1,1,0.000,1.000,obvious
597,0,0,1,1,0.000,1.000,distinguishing
598,0,0,1,1,0.000,1.000,difference
599,0,0,3,3,0.000,1.000,longer
600,0,0,2,2,0.000,1.000,normal
601,0,0,1,1,0.000,1.000,male
602,0,0,1,1,0.000,1.000,plug
603,0,0,2,1,0.000,1.000,connector
604,0,0,1,1,0.000,1.000,leftright
605,0,0,1,1,0.000,1.000,stereo
606,0,0,1,1,0.000,1.000,rather
607,2,2,2,2,0.500,0.500,long
608,0,0,1,1,0.000,1.000,supplying
609,2,2,1,1,0.667,0.333,never
610,0,0,1,1,0.000,1.000,various
611,0,0,1,1,0.000,1.000,passive
612,0,0,2,1,0.000,1.000,active
613,0,0,1,1,0.000,1.000,electret
614,0,0,2,1,0.000,1.000,condenser
615,0,0,3,3,0.000,1.000,etc
616,0,0,1,1,0.000,1.000,event
617,0,0,1,1,0.000,1.000,requires
618,2,2,6,5,0.286,0.714,so
619,0,0,1,1,0.000,1.000,probably
620,0,0,2,2,0.000,1.000,memory
621,0,0,1,1,0.000,1.000,serves
622,0,0,1,1,0.000,1.000,clarify
623,1,1,12,6,0.143,0.857,know
624,0,0,1,1,0.000,1.000,technical
625,0,0,1,1,0.000,1.000,specs
626,0,0,4,3,0.000,1.000,john
627,0,0,1,1,0.000,1.000,calhoun
628,1,1,0,0,1.000,0.000,conniecsepsuedu
629,1,1,0,0,1.000,0.000,dolorescsepsuedu
630,1,1,0,0,1.000,0.000,jennacsepsuedu
631,1,1,0,0,1.000,0.000,joecsepsuedu
632,1,1,2,1,0.500,0.500,everything
633,1,1,0,0,1.000,0.000,okContentType
634,1,1,4,3,0.250,0.750,Hi
635,1,1,0,0,1.000,0.000,Durriken
636,1,1,0,0,1.000,0.000,Edward
637,1,1,0,0,1.000,0.000,hited
638,4,2,10,5,0.286,0.714,2
639,1,1,0,0,1.000,0.000,thicken
640,2,2,3,1,0.667,0.333,Stop
641,1,1,0,0,1.000,0.000,wwwstateforustoseeecom3v7
642,1,1,0,0,1.000,0.000,accomplish
643,1,1,0,0,1.000,0.000,Jerry
644,0,0,1,1,0.000,1.000,three
